Dataset,time
smartmobility, 6611231
smartmobility, 6663793
smartmobility, 6789414
smartmobility, 6810074
smartmobility, 6829902
smartmobility, 6846991
smartmobility, 6917208
smartmobility, 6950152
smartmobility, 6964985
smartmobility, 7026292
smartmobility, 7084375
smartmobility, 7121395
smartmobility, 7169598
smartmobility, 7220253
smartmobility, 7267327
smartmobility, 7279659
smartmobility, 7359448
smartmobility, 7953431
smartmobility, 8080930
smartmobility, 8141285
smartmobility, 8209906
smartmobility, 8462244
smartmobility, 8507968
smartmobility, 8527130
smartmobility, 8619860
smartmobility, 8662136
smartmobility, 8713735
smartmobility, 8892049
smartmobility, 8944398
smartmobility, 8992552
smartmobility, 9026815
smartmobility, 9039016
smartmobility, 9062615
smartmobility, 9135959
smartmobility, 9174356
smartmobility, 9269536
smartmobility, 9295847
smartmobility, 9307350
smartmobility, 9327171
smartmobility, 9372281
smartmobility, 9480088
smartmobility, 9509385
smartmobility, 9510361
smartmobility, 9617211
smartmobility, 9644929
smartmobility, 9693918
smartmobility, 9731042
smartmobility, 10975097
smartmobility, 11035687
smartmobility, 11070308
smartmobility, 11220749
smartmobility, 11330702
smartmobility, 11496177
smartmobility, 11543494
smartmobility, 11585332
smartmobility, 11667763
smartmobility, 11767237
smartmobility, 11798153
smartmobility, 11851870
smartmobility, 13818614
smartmobility, 13850423
smartmobility, 13910317
smartmobility, 14000014
smartmobility, 14356872
smartmobility, 14470965
smartmobility, 14507323
smartmobility, 14552315
smartmobility, 14574630
smartmobility, 14971399
smartmobility, 15122986
smartmobility, 15198541
smartmobility, 15236657
smartmobility, 15260894
smartmobility, 15294260
smartmobility, 15336116
smartmobility, 15344116
smartmobility, 15389871
smartmobility, 15428494
smartmobility, 15488942
smartmobility, 15545717
smartmobility, 15647430
smartmobility, 15684884
smartmobility, 15743980
smartmobility, 15756610
smartmobility, 15775513
smartmobility, 15828273
smartmobility, 15907014
smartmobility, 15999172
smartmobility, 16024266
smartmobility, 16032213
smartmobility, 16090468
smartmobility, 16114261
smartmobility, 16139645
smartmobility, 16574464
smartmobility, 16971795
smartmobility, 17009799
smartmobility, 17389822
smartmobility, 17456213
smartmobility, 2708275
smartmobility, 2875418
smartmobility, 2989430
smartmobility, 4551890
smartmobility, 5921039
smartmobility, 7993332
smartmobility, 8082982
smartmobility, 14386491
smartmobility, 14761565
smartmobility, 7960744
smartmobility, 11851526
smartmobility, 12621941
smartmobility, 13422846
smartmobility, 3531513
smartmobility, 2683179
smartmobility, 5177459
smartmobility, 370153
smartmobility, 1073681
smartmobility, 1188222
smartmobility, 1334739
smartmobility, 1555882
smartmobility, 2437998
smartmobility, 3726433
smartmobility, 3760333
smartmobility, 8354926
smartmobility, 8491047
smartmobility, 8681016
smartmobility, 8763812
smartmobility, 9288451
smartmobility, 9537418
smartmobility, 9656790
smartmobility, 9692913
smartmobility, 9735423
smartmobility, 11009043
smartmobility, 11038809
smartmobility, 14921355
smartmobility, 15169246
smartmobility, 15740295
smartmobility, 16262244
smartmobility, 17367675
smartmobility, 17439995
smartmobility, 579
smartmobility, 503432
smartmobility, 3172193
smartmobility, 3661329
smartmobility, 3861711
smartmobility, 4902344
smartmobility, 5119430
smartmobility, 1
smartmobility, 1149761
smartmobility, 1231293
smartmobility, 1232007
smartmobility, 2432323
smartmobility, 70155
smartmobility, 82845
smartmobility, 12879203
smartmobility, 185
smartmobility, 1098
smartmobility, 6198
smartmobility, 11301
smartmobility, 1641599
smartmobility, 2008797
smartmobility, 11753987
smartmobility, 513919
smartmobility, 618508
smartmobility, 1721547
smartmobility, 2240168
smartmobility, 2677982
smartmobility, 2821674
smartmobility, 3043876
smartmobility, 3831798
smartmobility, 4774342
smartmobility, 5322703
smartmobility, 8060532
smartmobility, 8644588
smartmobility, 8672628
smartmobility, 9682993
smartmobility, 13140651
smartmobility, 370800
smartmobility, 511200
smartmobility, 767700
smartmobility, 767701
smartmobility, 983700
smartmobility, 1073700
smartmobility, 1187100
smartmobility, 1333801
smartmobility, 1435501
smartmobility, 1555199
smartmobility, 1587900
smartmobility, 2027700
smartmobility, 2189099
smartmobility, 2353499
smartmobility, 2365201
smartmobility, 2382600
smartmobility, 2513099
smartmobility, 2705099
smartmobility, 2706300
smartmobility, 3223799
smartmobility, 3577500
smartmobility, 3693599
smartmobility, 3725999
smartmobility, 3732302
smartmobility, 3746700
smartmobility, 3760199
smartmobility, 4013101
smartmobility, 4103101
smartmobility, 4122299
smartmobility, 4180500
smartmobility, 4270500
smartmobility, 4637700
smartmobility, 5310900
smartmobility, 5328900
smartmobility, 5652900
smartmobility, 5825101
smartmobility, 6306300
smartmobility, 6686100
smartmobility, 7022100
smartmobility, 7205405
smartmobility, 8285998
smartmobility, 8333999
smartmobility, 8351102
smartmobility, 8441102
smartmobility, 8490899
smartmobility, 8530499
smartmobility, 8763300
smartmobility, 8871300
smartmobility, 9020700
smartmobility, 9044100
smartmobility, 9132301
smartmobility, 9278099
smartmobility, 9287999
smartmobility, 9310800
smartmobility, 9537299
smartmobility, 9562501
smartmobility, 9628199
smartmobility, 9656400
smartmobility, 9710100
smartmobility, 9735301
smartmobility, 9994500
smartmobility, 10142101
smartmobility, 10143901
smartmobility, 10228499
smartmobility, 10340100
smartmobility, 10665899
smartmobility, 10770300
smartmobility, 10858501
smartmobility, 11008800
smartmobility, 11038499
smartmobility, 11276100
smartmobility, 11897100
smartmobility, 11963699
smartmobility, 12051001
smartmobility, 13959899
smartmobility, 14124000
smartmobility, 15533700
smartmobility, 15739499
smartmobility, 16128000
smartmobility, 16261799
smartmobility, 16797601
smartmobility, 17367299
smartmobility, 17569799
smartmobility, 2
smartmobility, 80145
smartmobility, 687532
smartmobility, 947391
smartmobility, 947499
smartmobility, 3190755
smartmobility, 3716137
smartmobility, 4250734
smartmobility, 4923525
smartmobility, 5253145
smartmobility, 5266622
smartmobility, 2317087
smartmobility, 3258002
smartmobility, 3603604
smartmobility, 2989925
smartmobility, 957167
smartmobility, 96103
smartmobility, 209046
smartmobility, 266417
smartmobility, 269112
smartmobility, 391182
smartmobility, 470804
smartmobility, 542927
smartmobility, 675711
smartmobility, 757705
smartmobility, 867501
smartmobility, 945641
smartmobility, 986187
smartmobility, 1016719
smartmobility, 1046543
smartmobility, 1102140
smartmobility, 1149578
smartmobility, 1176435
smartmobility, 1189370
smartmobility, 1234640
smartmobility, 1251579
smartmobility, 1294885
smartmobility, 1360274
smartmobility, 1365788
smartmobility, 1406457
smartmobility, 1455484
smartmobility, 1475830
smartmobility, 1496138
smartmobility, 1532429
smartmobility, 1569483
smartmobility, 1624900
smartmobility, 1670284
smartmobility, 1706243
smartmobility, 1715221
smartmobility, 1776477
smartmobility, 1793691
smartmobility, 1819597
smartmobility, 1831858
smartmobility, 1855105
smartmobility, 1878280
smartmobility, 1936267
smartmobility, 1951374
smartmobility, 1986322
smartmobility, 2001262
smartmobility, 2024341
smartmobility, 2070597
smartmobility, 2092869
smartmobility, 2139601
smartmobility, 2198691
smartmobility, 2229287
smartmobility, 2240788
smartmobility, 2268880
smartmobility, 2281706
smartmobility, 2308439
smartmobility, 2415009
smartmobility, 2521402
smartmobility, 2527232
smartmobility, 2584027
smartmobility, 2662606
smartmobility, 2674402
smartmobility, 2699107
smartmobility, 2711057
smartmobility, 2735771
smartmobility, 2779960
smartmobility, 2797240
smartmobility, 2827722
smartmobility, 2899299
smartmobility, 2962888
smartmobility, 2998455
smartmobility, 3044759
smartmobility, 3070618
smartmobility, 3097051
smartmobility, 3293496
smartmobility, 3328816
smartmobility, 3409992
smartmobility, 3469832
smartmobility, 3497651
smartmobility, 3511639
smartmobility, 3599153
smartmobility, 3615242
smartmobility, 3642097
smartmobility, 3682760
smartmobility, 3691553
smartmobility, 3750039
smartmobility, 3771143
smartmobility, 3836756
smartmobility, 3970740
smartmobility, 3992846
smartmobility, 4140473
smartmobility, 4164780
smartmobility, 4210134
smartmobility, 4226187
smartmobility, 4249768
smartmobility, 4307874
smartmobility, 4327857
smartmobility, 4372805
smartmobility, 4454925
smartmobility, 4457816
smartmobility, 4489217
smartmobility, 4526748
smartmobility, 4531803
smartmobility, 4591830
smartmobility, 4649863
smartmobility, 4824434
smartmobility, 4896398
smartmobility, 5111420
smartmobility, 5132987
smartmobility, 5195184
smartmobility, 5251656
smartmobility, 5291260
smartmobility, 5343607
smartmobility, 5401138
smartmobility, 5412670
smartmobility, 5435526
smartmobility, 5477195
smartmobility, 5512040
smartmobility, 5534633
smartmobility, 5548166
smartmobility, 5628833
smartmobility, 5671270
smartmobility, 5682758
smartmobility, 5707304
smartmobility, 5722360
smartmobility, 5775843
smartmobility, 5826659
smartmobility, 5861959
smartmobility, 5870186
smartmobility, 5919310
smartmobility, 5994867
smartmobility, 6002976
smartmobility, 6043688
smartmobility, 6071241
smartmobility, 6104186
smartmobility, 6131897
smartmobility, 6143091
smartmobility, 6426400
smartmobility, 6472451
smartmobility, 6552955
smartmobility, 6674650
smartmobility, 6713304
smartmobility, 6777758
smartmobility, 6796029
smartmobility, 6867440
smartmobility, 6877414
smartmobility, 6931899
smartmobility, 7000878
smartmobility, 7046137
smartmobility, 7092512
smartmobility, 7130640
smartmobility, 7143180
smartmobility, 7185991
smartmobility, 7190114
smartmobility, 7221039
smartmobility, 7245470
smartmobility, 7279670
smartmobility, 7316239
smartmobility, 7319837
smartmobility, 7918476
smartmobility, 7997307
smartmobility, 8032636
smartmobility, 8081716
smartmobility, 8116036
smartmobility, 8156161
smartmobility, 8193516
smartmobility, 8283823
smartmobility, 8327884
smartmobility, 8371391
smartmobility, 8440484
smartmobility, 8540818
smartmobility, 8620239
smartmobility, 8661192
smartmobility, 8719787
smartmobility, 8768470
smartmobility, 8886144
smartmobility, 8912990
smartmobility, 8949321
smartmobility, 8993688
smartmobility, 9041369
smartmobility, 9044203
smartmobility, 9137323
smartmobility, 9257860
smartmobility, 9328813
smartmobility, 9365580
smartmobility, 9417246
smartmobility, 9474604
smartmobility, 9541954
smartmobility, 9577896
smartmobility, 9610666
smartmobility, 9674408
smartmobility, 9767701
smartmobility, 10860260
smartmobility, 10899193
smartmobility, 11015753
smartmobility, 11076449
smartmobility, 11123928
smartmobility, 11171057
smartmobility, 11234848
smartmobility, 11284232
smartmobility, 11412604
smartmobility, 11475942
smartmobility, 11656534
smartmobility, 11806012
smartmobility, 13766589
smartmobility, 13935691
smartmobility, 13967071
smartmobility, 14186796
smartmobility, 14299255
smartmobility, 14337354
smartmobility, 14514119
smartmobility, 14621372
smartmobility, 14933133
smartmobility, 15156799
smartmobility, 15194935
smartmobility, 15259473
smartmobility, 15297924
smartmobility, 15402420
smartmobility, 15437520
smartmobility, 15478047
smartmobility, 15528539
smartmobility, 15622805
smartmobility, 15844857
smartmobility, 15905903
smartmobility, 15990216
smartmobility, 15997999
smartmobility, 16064358
smartmobility, 16097989
smartmobility, 16142108
smartmobility, 16156611
smartmobility, 16520047
smartmobility, 16525005
smartmobility, 16958069
smartmobility, 17092800
smartmobility, 171027
smartmobility, 576530
smartmobility, 866385
smartmobility, 1112956
smartmobility, 1154375
smartmobility, 1823981
smartmobility, 1926572
smartmobility, 2141365
smartmobility, 2288930
smartmobility, 2750331
smartmobility, 2903931
smartmobility, 3487760
smartmobility, 3550202
smartmobility, 4217350
smartmobility, 5138331
smartmobility, 5345929
smartmobility, 6766199
smartmobility, 6896360
smartmobility, 6970794
smartmobility, 9317940
smartmobility, 228817
smartmobility, 673955
smartmobility, 1132823
smartmobility, 1143693
smartmobility, 1203114
smartmobility, 1275468
smartmobility, 1453736
smartmobility, 1485098
smartmobility, 1511266
smartmobility, 1536372
smartmobility, 1609328
smartmobility, 1729119
smartmobility, 1755495
smartmobility, 1884570
smartmobility, 1884698
smartmobility, 1884699
smartmobility, 1941482
smartmobility, 1944177
smartmobility, 1953359
smartmobility, 2037461
smartmobility, 2054035
smartmobility, 2285394
smartmobility, 2296113
smartmobility, 2337948
smartmobility, 2344040
smartmobility, 2366386
smartmobility, 2376815
smartmobility, 2888239
smartmobility, 2900579
smartmobility, 2932419
smartmobility, 3093199
smartmobility, 3127562
smartmobility, 3145291
smartmobility, 3217636
smartmobility, 3321673
smartmobility, 3332555
smartmobility, 3406120
smartmobility, 3448617
smartmobility, 3473490
smartmobility, 3479648
smartmobility, 3548529
smartmobility, 3590835
smartmobility, 3729831
smartmobility, 3812830
smartmobility, 4286969
smartmobility, 4405683
smartmobility, 4481071
smartmobility, 4510018
smartmobility, 4652747
smartmobility, 4663367
smartmobility, 4723829
smartmobility, 4813462
smartmobility, 4815766
smartmobility, 4872490
smartmobility, 4872997
smartmobility, 4924150
smartmobility, 4996765
smartmobility, 5001157
smartmobility, 5035704
smartmobility, 5084050
smartmobility, 5091241
smartmobility, 5136192
smartmobility, 5918140
smartmobility, 5987028
smartmobility, 6016485
smartmobility, 6191562
smartmobility, 6398201
smartmobility, 6525292
smartmobility, 6692911
smartmobility, 6696692
smartmobility, 6732659
smartmobility, 6760653
smartmobility, 6860913
smartmobility, 7023256
smartmobility, 7068853
smartmobility, 7078701
smartmobility, 7418647
smartmobility, 7784713
smartmobility, 8477617
smartmobility, 8829008
smartmobility, 8853543
smartmobility, 9131639
smartmobility, 9484437
smartmobility, 9533561
smartmobility, 9732343
smartmobility, 11846011
smartmobility, 11927232
smartmobility, 12134745
smartmobility, 12244744
smartmobility, 12322549
smartmobility, 12900268
smartmobility, 13019864
smartmobility, 13170488
smartmobility, 13373819
smartmobility, 13413041
smartmobility, 13425726
smartmobility, 13523636
smartmobility, 13686998
smartmobility, 13840324
smartmobility, 13894424
smartmobility, 13901866
smartmobility, 349173
smartmobility, 584769
smartmobility, 5699317
smartmobility, 310
smartmobility, 427
smartmobility, 2020919
smartmobility, 2432140
smartmobility, 598209
smartmobility, 951015
smartmobility, 3192359
smartmobility, 3630043
smartmobility, 3795693
smartmobility, 4943979
smartmobility, 6746098
smartmobility, 9078042
smartmobility, 10313108
smartmobility, 12536095
smartmobility, 12894309
smartmobility, 1436020
smartmobility, 2304303
smartmobility, 2524559
smartmobility, 2687935
smartmobility, 2695848
smartmobility, 2781996
smartmobility, 2862897
smartmobility, 3910344
smartmobility, 4223664
smartmobility, 7665129
smartmobility, 7754774
smartmobility, 8777905
smartmobility, 14058267
smartmobility, 14433354
smartmobility, 936351
smartmobility, 116433
smartmobility, 205526
smartmobility, 1825282
smartmobility, 2157487
smartmobility, 2185431
smartmobility, 2359005
smartmobility, 3719809
smartmobility, 4880646
smartmobility, 7250872
smartmobility, 7528079
smartmobility, 7647483
smartmobility, 13554389
smartmobility, 13929475
smartmobility, 172800
smartmobility, 774000
smartmobility, 4154399
smartmobility, 6577199
smartmobility, 3871506
smartmobility, 604801
smartmobility, 2570400
smartmobility, 2836801
smartmobility, 6480000
smartmobility, 6483601
smartmobility, 6494400
smartmobility, 6555600
smartmobility, 4813588
smartmobility, 12011890
smartmobility, 890366
smartmobility, 12826764
smartmobility, 739690
smartmobility, 815525
smartmobility, 165419
smartmobility, 628799
smartmobility, 1814339
smartmobility, 2036640
smartmobility, 2037600
smartmobility, 2198280
smartmobility, 5374559
smartmobility, 5374740
smartmobility, 5791680
smartmobility, 6160139
smartmobility, 6501420
smartmobility, 5518807
smartmobility, 14853606
smartmobility, 519311
smartmobility, 2606427
smartmobility, 5581836
smartmobility, 6923750
smartmobility, 7961440
smartmobility, 1057155
smartmobility, 2839437
smartmobility, 8741016
smartmobility, 10475844
smartmobility, 37337
smartmobility, 71740
smartmobility, 140187
smartmobility, 166978
smartmobility, 173196
smartmobility, 236284
smartmobility, 250243
smartmobility, 327570
smartmobility, 340270
smartmobility, 450623
